ID,Project_Code,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Vendor,Brand,Dosage,Dosage_Form,Unit_of_Measure_Per_Pack,Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,Weight_Kilograms,Freight_Cost_USD,Line_Item_Insurance_USD
67666,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-05-12 00:00:00,2015-05-12 00:00:00,2015-05-12 00:00:00,PHARMACY DIRECT,Generic,200mg,Capsule,90,12,204.53,17.04,0.19,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.21
67703,104-CI-T30,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,2014-04-25 00:00:00,2014-04-25 00:00:00,2014-04-25 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,100mg,Tablet,60,3000,20550.0,6.85,0.11,ABBVIE Ludwigshafen Germany,385,3765.28,21.13
67717,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2010-08-13 00:00:00,2010-08-13 00:00:00,2010-08-13 00:00:00,Aurobindo Pharma Limited,Generic,30mg,Capsule,60,21504,30105.6,1.4,0.02,"Aurobindo Unit III, India",See ASN-7661 (ID#:21752),See ASN-7661 (ID#:21752),64.91
67739,104-CI-T30,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2014-06-11 00:00:00,2014-06-11 00:00:00,2014-06-12 00:00:00,Aurobindo Pharma Limited,Generic,250mg,Delayed-release capsules,30,1984,15038.72,7.58,0.25,"Aurobindo Unit III, India",46,1899.89,15.46
67753,109-TZ-T30,Tanzania,PMO - US,Direct Drop,EXW,Air,2011-09-29 00:00:00,2011-09-29 00:00:00,2011-09-29 00:00:00,EMCURE PHARMACEUTICALS LTD,Generic,150mg,Capsule,60,1028,22616.0,22.0,0.37,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",107,1794.89,37.32
67759,116-ZA-T30,South Africa,South Africa Field Office,Direct Drop,DDP,Truck,2013-04-16 00:00:00,2013-04-16 00:00:00,2013-04-16 00:00:00,S. BUYS WHOLESALER,Generic,150/300mg,Tablet - FDC,60,287,4059.7,14.15,0.24,"Cipla, Goa, India",Weight Captured Separately,Freight Included in Commodity Cost,5.02
67776,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2010-01-25 00:00:00,2010-01-25 00:00:00,2010-01-25 00:00:00,STRIDES ARCOLAB LIMITED,Generic,30mg,Capsule,60,672,940.8,1.4,0.02,"Strides, Bangalore, India.",32,1701.1,2.03
67806,107-RW-T30,Rwanda,PMO - US,Direct Drop,EXW,Air,2012-07-20 00:00:00,2012-07-20 00:00:00,2012-07-20 00:00:00,HETERO LABS LIMITED,Generic,600mg,Tablet,30,3007,10734.99,3.57,0.12,Hetero Unit III Hyderabad IN,262,3840.85,15.05
67854,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2015-07-30 00:00:00,2015-07-30 00:00:00,2015-07-30 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,150/300mg,Tablet - FDC,60,20000,129800.0,6.49,0.11,Mylan (formerly Matrix) Nashik,1748,3868.49,152.77
67868,104-CI-T30,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,2011-04-29 00:00:00,2011-04-29 00:00:00,2011-04-29 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,100mg,Tablet,60,3450,23632.5,6.85,0.11,ABBVIE Ludwigshafen Germany,440,4588.02,46.32
67917,161-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Ocean,2011-03-04 00:00:00,2011-01-06 00:00:00,2011-01-06 00:00:00,Aurobindo Pharma Limited,Generic,150mg,Tablet,60,19172,46396.24,2.42,0.04,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,100.03
67925,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-08-24 00:00:00,2015-08-24 00:00:00,2015-08-24 00:00:00,PHARMACY DIRECT,Generic,200mg,Tablet,60,18,247.28,13.74,0.23,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.25
68050,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2013-07-05 00:00:00,2013-07-05 00:00:00,2013-07-05 00:00:00,HETERO LABS LIMITED,Generic,150/300/200mg,Tablet - FDC,60,4555,37396.55,8.21,0.14,Hetero Unit III Hyderabad IN,See ASN-19859 (ID#:59267),See ASN-19859 (ID#:59267),46.26
68096,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2010-03-22 00:00:00,2010-03-22 00:00:00,2010-03-22 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300mg,Tablet,60,840,6300.0,7.5,0.12,Mylan (formerly Matrix) Nashik,57,8747.56,12.35
68110,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-10-03 00:00:00,2014-10-03 00:00:00,2014-10-03 00:00:00,PHARMACY DIRECT,Prezista,300mg,Tablet,120,36,2509.54,69.71,0.58,"Janssen-Cilag, Latina, IT",Weight Captured Separately,Freight Included in Commodity Cost,2.58
68116,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-06-25 00:00:00,2014-06-25 00:00:00,2014-06-25 00:00:00,PHARMACY DIRECT,Generic,600mg,Tablet,30,106,1653.18,15.6,0.52,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,1.7
68117,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-02-07 00:00:00,2014-02-07 00:00:00,2014-02-07 00:00:00,S. BUYS WHOLESALER,Generic,150mg,Tablet,60,415,4049.18,9.76,0.16,Hetero Unit III Hyderabad IN,Weight Captured Separately,Freight Included in Commodity Cost,5.01
68186,109-TZ-T30,Tanzania,PMO - US,Direct Drop,EXW,Air,2013-11-13 00:00:00,2013-11-13 00:00:00,2013-11-14 00:00:00,Aurobindo Pharma Limited,Generic,50mg,Capsule,30,3550,5538.0,1.56,0.05,"Aurobindo Unit III, India",255,2454.46,6.85
68207,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2009-12-28 00:00:00,2009-12-28 00:00:00,2009-12-28 00:00:00,S. BUYS WHOLESALER,Epivir,10mg/ml,Oral solution,240,800,4943.88,6.18,0.03,GSK Mississauga (Canada),Weight Captured Separately,Freight Included in Commodity Cost,10.66
68219,104-CI-T30,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,2015-04-09 00:00:00,2015-04-09 00:00:00,2015-04-10 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,80/20mg/ml,Oral solution,300,745,22960.9,30.82,0.1,ABBVIE (Abbott) Logis. UK,844,9768.22,23.6
68230,108-VN-T30,Vietnam,PMO - US,Direct Drop,FCA,Air,2010-03-15 00:00:00,2010-03-15 00:00:00,2010-03-15 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,200/50mg,Tablet,120,1820,149604.0,82.2,0.68,ABBVIE Ludwigshafen Germany,445,4755.76,322.55
68231,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-01-13 00:00:00,2014-01-13 00:00:00,2014-01-13 00:00:00,S. BUYS WHOLESALER,Generic,600mg,Tablet,30,2157,33315.55,15.45,0.52,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,34.25
68241,107-RW-T30,Rwanda,PMO - US,Direct Drop,EXW,Air,2012-01-24 00:00:00,2012-01-25 00:00:00,2012-01-25 00:00:00,Aurobindo Pharma Limited,Generic,300/300mg,Tablet - FDC,30,48640,260224.0,5.35,0.18,"Aurobindo Unit VII, IN",4746,98521.56,364.83
68268,117-ET-T30,Ethiopia,PMO - US,Direct Drop,FCA,Air,2012-02-20 00:00:00,2012-02-20 00:00:00,2012-02-20 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,80/20mg/ml,Oral solution,300,699,21543.18,30.82,0.1,ABBVIE (Abbott) Logis. UK,728,6941.12,30.2
68281,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-05-12 00:00:00,2015-05-12 00:00:00,2015-05-12 00:00:00,PHARMACY DIRECT,Generic,250mg,Delayed-release capsules,30,5,55.08,11.02,0.37,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.06
68341,161-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Ocean,2011-02-23 00:00:00,2011-02-23 00:00:00,2011-02-23 00:00:00,CIPLA LIMITED,Generic,300mg,Tablet,30,105278,740104.34,7.03,0.23,"Cipla, Goa, India",7225,6038.21,1595.66
68361,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2012-12-19 00:00:00,2012-12-19 00:00:00,2012-12-19 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,10508,43608.2,4.15,0.07,Mylan (formerly Matrix) Nashik,678,2148.1,61.14
68367,107-RW-T30,Rwanda,PMO - US,Direct Drop,EXW,Ocean,2012-10-08 00:00:00,2012-10-08 00:00:00,2012-10-08 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300/300mg,Tablet - FDC,30,131704,683543.76,5.19,0.17,Mylan (formerly Matrix) Nashik,10116,24250.15,958.33
68389,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-01-26 00:00:00,2015-01-26 00:00:00,2015-01-26 00:00:00,PHARMACY DIRECT,Generic,50mg,Capsule,30,9,19.55,2.17,0.07,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.02
68397,114-UG-T30,Uganda,PMO - US,Direct Drop,EXW,Air,2014-01-17 00:00:00,2014-01-17 00:00:00,2014-01-21 00:00:00,Aurobindo Pharma Limited,Generic,50mg,Chewable/dispersible tablet,30,9051,11313.75,1.25,0.04,"Aurobindo Unit III, India",575,3231.11,14.0
68401,114-UG-T30,Uganda,PMO - US,Direct Drop,CIP,Air,2010-02-18 00:00:00,2010-02-18 00:00:00,2010-02-18 00:00:00,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Crixivan,400mg,Capsule,180,153,7650.0,50.0,0.28,"MSD, Haarlem, NL",34,395,14.99
68457,161-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Ocean,2011-06-13 00:00:00,2011-09-05 00:00:00,2011-09-05 00:00:00,Aurobindo Pharma Limited,Generic,300mg,Tablet,30,29031,193056.15,6.65,0.22,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,318.54
68462,107-RW-T30,Rwanda,PMO - US,Direct Drop,FCA,Air,2010-03-03 00:00:00,2010-03-03 00:00:00,2010-03-03 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,100mg,Capsule,336,120,4603.2,38.36,0.11,ABBVIE (Abbott) Logis. UK,298,2204.08,9.92
68482,106-HT-T30,Haiti,PMO - US,Direct Drop,FCA,Air,2012-08-20 00:00:00,2012-08-20 00:00:00,2012-08-20 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,80/20mg/ml,Oral solution,300,40,1232.8,30.82,0.1,ABBVIE (Abbott) Logis. UK,Weight Captured Separately,Invoiced Separately,1.73
68494,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2010-03-13 00:00:00,2010-03-13 00:00:00,2010-03-13 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,600mg,Tablet,30,19152,124488.0,6.5,0.22,Mylan (formerly Matrix) Nashik,1503,11884.14,244.0
68496,106-HT-T30,Haiti,PMO - US,Direct Drop,EXW,Ocean,2015-04-09 00:00:00,2015-04-09 00:00:00,2015-04-13 00:00:00,HETERO LABS LIMITED,Generic,300mg,Tablet,30,336,1192.8,3.55,0.12,Hetero Unit III Hyderabad IN,See ASN-30463 (ID#:15460),See ASN-30463 (ID#:15460),1.23
68553,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2013-04-24 00:00:00,2013-04-24 00:00:00,2013-04-24 00:00:00,HETERO LABS LIMITED,Generic,300mg,Tablet,30,42660,151443.0,3.55,0.12,Hetero Unit III Hyderabad IN,3442,10533.01,187.33
68572,109-TZ-T30,Tanzania,PMO - US,Direct Drop,EXW,Air,2014-05-27 00:00:00,2014-05-27 00:00:00,2014-05-28 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300/100mg,Tablet,30,10565,211300.0,20.0,0.67,Mylan (formerly Matrix) Nashik,1412,6758.01,217.22
68596,108-VN-T30,Vietnam,PMO - US,Direct Drop,FCA,Air,2014-08-18 00:00:00,2014-08-18 00:00:00,2014-08-25 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,200/50mg,Tablet,120,4800,291936.0,60.82,0.51,ABBVIE Ludwigshafen Germany,1175,1779.1,300.11
68627,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2010-01-27 00:00:00,2010-01-27 00:00:00,2010-01-27 00:00:00,S. BUYS WHOLESALER,Generic,30mg,Capsule,60,3000,13863.09,4.62,0.08,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,27.17
68641,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-08-05 00:00:00,2014-08-05 00:00:00,2014-08-05 00:00:00,PHARMACY DIRECT,Isentress,400mg,Tablet,60,40,3199.67,79.99,1.33,"MSD, Haarlem, NL",Weight Captured Separately,Freight Included in Commodity Cost,3.29
68647,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-07-23 00:00:00,2015-07-23 00:00:00,2015-07-23 00:00:00,PHARMACY DIRECT,Norvir,80mg/ml,Oral solution,90,3,14.91,4.97,0.06,ABBVIE (Abbott) France,Weight Captured Separately,Freight Included in Commodity Cost,0.02
68662,901-CM-T30,Cameroon,PMO - US,Direct Drop,EXW,Air,2013-10-18 00:00:00,2013-10-11 00:00:00,2013-10-14 00:00:00,Aurobindo Pharma Limited,Generic,150/300/200mg,Tablet - FDC,60,34910,283818.3,8.13,0.14,"Aurobindo Unit III, India",4426,37479.21,351.08
68675,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-08-24 00:00:00,2015-08-24 00:00:00,2015-08-24 00:00:00,PHARMACY DIRECT,Prezista,600mg,Tablet,60,1,50.66,50.66,0.84,"Janssen-Cilag, Latina, IT",Weight Captured Separately,Freight Included in Commodity Cost,0.05
68680,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2014-09-16 00:00:00,2014-09-16 00:00:00,2014-11-04 00:00:00,HETERO LABS LIMITED,Generic,600/300/300mg,Tablet - FDC,30,17188,180474.0,10.5,0.35,Hetero Unit III Hyderabad IN,2388,3790.32,185.53
68779,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2010-07-16 00:00:00,2010-07-16 00:00:00,2010-07-16 00:00:00,Aurobindo Pharma Limited,Generic,150/300mg,Tablet - FDC,60,11004,94084.2,8.55,0.14,"Aurobindo Unit III, India",1073,9535.67,202.85
68785,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2010-03-17 00:00:00,2010-03-17 00:00:00,2010-03-17 00:00:00,Aurobindo Pharma Limited,Generic,150mg,Tablet,60,20520,49248.0,2.4,0.04,"Aurobindo Unit III, India",See ASN-6264 (ID#:52856),See ASN-6264 (ID#:52856),96.53
68820,107-RW-T30,Rwanda,PMO - US,Direct Drop,CIP,Air,2010-12-12 00:00:00,2010-12-12 00:00:00,2010-12-12 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,600/300/300mg,Tablet - FDC,30,22347,390625.56,17.48,0.58,Mylan (formerly Matrix) Nashik,Weight Captured Separately,Freight Included in Commodity Cost,842.19
68846,114-UG-T30,Uganda,PMO - US,Direct Drop,EXW,Air,2009-10-26 00:00:00,2009-10-26 00:00:00,2009-10-26 00:00:00,ASPEN PHARMACARE,Prezista,300mg,Tablet,120,112,10080.0,90.0,0.75,"Aspen-OSD, Port Elizabeth, SA",16,1000.94,19.76
68872,114-UG-T30,Uganda,PMO - US,Direct Drop,EXW,Air,2012-09-21 00:00:00,2012-09-21 00:00:00,2012-09-21 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300/100mg,Tablet,30,1262,28395.0,22.5,0.75,Mylan (formerly Matrix) Nashik,173,935.89,39.81
68875,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,S. BUYS WHOLESALER,Viread,300mg,Tablet,30,240,6944.46,28.94,0.96,"Aspen-OSD, Port Elizabeth, SA",Weight Captured Separately,Freight Included in Commodity Cost,14.97
68893,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2009-09-30 00:00:00,2009-09-30 00:00:00,2009-09-30 00:00:00,S. BUYS WHOLESALER,Generic,600mg,Tablet,30,15328,291978.46,19.05,0.64,"Cipla, Goa, India",Weight Captured Separately,Freight Included in Commodity Cost,572.28
68937,114-UG-T30,Uganda,PMO - US,Direct Drop,FCA,Air,2013-02-08 00:00:00,2013-02-08 00:00:00,2013-02-08 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,100mg,Tablet,60,587,4020.95,6.85,0.11,ABBVIE Ludwigshafen Germany,85,1253.45,4.97
68949,113-ZW-T30,Zimbabwe,PMO - US,Direct Drop,EXW,Air Charter,2014-06-14 00:00:00,2014-06-14 00:00:00,2014-06-16 00:00:00,STRIDES ARCOLAB LIMITED,Generic,200mg,Tablet,60,158000,347600.0,2.2,0.04,"Strides, Bangalore, India.",9832,68350.52,357.33
68993,161-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Air,2010-06-08 00:00:00,2010-06-08 00:00:00,2010-06-08 00:00:00,Aurobindo Pharma Limited,Generic,300mg,Tablet,60,57494,427180.42,7.43,0.12,"Aurobindo Unit III, India",3085,4885.2,921.0
69009,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2015-08-24 00:00:00,2015-08-24 00:00:00,2015-08-24 00:00:00,PHARMACY DIRECT,Generic,200mg,Capsule,90,41,748.24,18.25,0.2,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.77
69086,113-ZW-T30,Zimbabwe,PMO - US,Direct Drop,EXW,Air Charter,2014-09-17 00:00:00,2014-09-17 00:00:00,2014-09-19 00:00:00,HETERO LABS LIMITED,Generic,300/300mg,Tablet - FDC,30,16013,73980.06,4.62,0.15,Hetero Unit III Hyderabad IN,1468,12091.91,76.05
69148,109-TZ-T30,Tanzania,PMO - US,Direct Drop,EXW,Air,2010-08-07 00:00:00,2010-08-07 00:00:00,2010-08-07 00:00:00,Aurobindo Pharma Limited,Generic,200mg,Tablet,60,6934,18028.4,2.6,0.04,"Aurobindo Unit III, India",820,18044.49,38.87
69162,101-CD-T30,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,2014-12-19 00:00:00,2014-12-19 00:00:00,2015-01-26 00:00:00,Aurobindo Pharma Limited,Generic,200mg,Delayed-release capsules,30,550,6050.0,11.0,0.37,"Aurobindo Unit III, India",54,1961.49,6.22
69179,161-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Ocean,2011-05-30 00:00:00,2011-05-30 00:00:00,2011-05-30 00:00:00,CIPLA LIMITED,Generic,300mg,Tablet,30,150000,1029000.0,6.86,0.23,"Cipla, Goa, India",10156,13731.6,1697.85
69208,106-HT-T30,Haiti,PMO - US,Direct Drop,CIP,Air,2010-08-30 00:00:00,2010-08-30 00:00:00,2010-08-30 00:00:00,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Stocrin/Sustiva,30mg/ml,Oral solution,180,342,5800.32,16.96,0.09,"MSD, Haarlem, NL",109,290,12.51
69235,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-08-05 00:00:00,2014-08-05 00:00:00,2014-08-05 00:00:00,PHARMACY DIRECT,Intelence,100mg,Tablet,120,24,850.06,35.42,0.3,"Janssen-Cilag, Latina, IT",Weight Captured Separately,Freight Included in Commodity Cost,0.87
69253,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2013-07-02 00:00:00,2013-07-02 00:00:00,2013-07-02 00:00:00,MICRO LABS LIMITED,Generic,150mg,Tablet,60,46100,83441.0,1.81,0.03,"Micro labs, Verna, Goa, India",2350,10627.8,103.22
69301,108-VN-T30,Vietnam,PMO - US,Direct Drop,FCA,Air,2015-09-14 00:00:00,2015-09-14 00:00:00,2015-09-14 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,200/50mg,Tablet,120,4500,273600.0,60.8,0.51,ABBVIE Ludwigshafen Germany,See ASN-33526 (ID#:32150),See ASN-33526 (ID#:32150),322.03
69314,111-MZ-T30,Mozambique,PMO - US,Direct Drop,CIP,Air,2014-10-21 00:00:00,2014-10-21 00:00:00,2014-11-12 00:00:00,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Isentress,400mg,Tablet,60,100,5550.0,55.5,0.92,"MSD, Haarlem, NL",Weight Captured Separately,Freight Included in Commodity Cost,5.71
69354,161-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Air,2010-06-11 00:00:00,2010-06-11 00:00:00,2010-06-11 00:00:00,Aurobindo Pharma Limited,Generic,150mg,Tablet,60,66660,168649.8,2.53,0.04,"Aurobindo Unit III, India",3211,4116.81,363.61
69366,117-ET-T30,Ethiopia,PMO - US,Direct Drop,EXW,Air,2010-05-21 00:00:00,2010-05-21 00:00:00,2010-05-21 00:00:00,Aurobindo Pharma Limited,Generic,400mg,Delayed-release capsules,30,500,10000.0,20.0,0.67,"Aurobindo Unit III, India",39,516.35,21.56
69376,161-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Ocean,2011-03-10 00:00:00,2011-03-10 00:00:00,2011-03-10 00:00:00,Aurobindo Pharma Limited,Generic,600mg,Tablet,30,127904,579405.12,4.53,0.15,"Aurobindo Unit III, India",10980,15331.5,1249.2
69461,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-02-06 00:00:00,2014-02-06 00:00:00,2014-02-06 00:00:00,S. BUYS WHOLESALER,Generic,200/300mg,Tablet - FDC,30,4,119.68,29.92,1.0,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.15
69463,106-HT-T30,Haiti,PMO - US,Direct Drop,EXW,Ocean,2015-01-09 00:00:00,2015-01-09 00:00:00,2015-01-12 00:00:00,MICRO LABS LIMITED,Generic,600mg,Tablet,30,43065,128333.7,2.98,0.1,"Micro labs, Verna, Goa, India",See ASN-28761 (ID#:38632),See ASN-28761 (ID#:38632),131.93
69483,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-11-28 00:00:00,2014-11-28 00:00:00,2014-11-28 00:00:00,PHARMACY DIRECT,Generic,300mg,Tablet,60,39,1944.25,49.85,0.83,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,2.0
69493,108-VN-T30,Vietnam,PMO - US,Direct Drop,FCA,Air,2015-08-31 00:00:00,2015-08-31 00:00:00,2015-08-31 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,200/50mg,Tablet,120,2700,164160.0,60.8,0.51,ABBVIE Ludwigshafen Germany,Weight Captured Separately,Invoiced Separately,193.22
69505,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-08-29 00:00:00,2014-08-29 00:00:00,2014-08-29 00:00:00,S. BUYS WHOLESALER,Generic,150/200/30mg,Tablet - FDC,60,19,574.65,30.24,0.5,"Cipla, Goa, India",Weight Captured Separately,Freight Included in Commodity Cost,0.71
69572,103-CM-T30,Cameroon,PMO - US,Direct Drop,EXW,Air,2015-07-18 00:00:00,2015-07-18 00:00:00,2015-07-20 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,300/100mg,Tablet,30,7108,138606.0,19.5,0.65,Mylan (formerly Matrix) Nashik,949,8024.1,163.14
69630,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-08-27 00:00:00,2014-08-27 00:00:00,2014-08-27 00:00:00,S. BUYS WHOLESALER,Generic,200mg,Capsule,90,22,580.11,26.37,0.29,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,0.72
69647,114-UG-T30,Uganda,PMO - US,Direct Drop,DAP,Air,2013-02-13 00:00:00,2013-02-13 00:00:00,2013-02-13 00:00:00,ASPEN PHARMACARE,Intelence,100mg,Tablet,120,194,6984.0,36.0,0.3,"Janssen-Cilag, Latina, IT",See ASN-18152 (ID#:66768),See ASN-18152 (ID#:66768),8.64
69659,106-HT-T30,Haiti,PMO - US,Direct Drop,EXW,Ocean,2014-11-17 00:00:00,2014-11-17 00:00:00,2014-11-17 00:00:00,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,1152,4147.2,3.6,0.06,Mylan (formerly Matrix) Nashik,See ASN-28246 (ID#:33379),See ASN-28246 (ID#:33379),4.26
69667,116-ZA-T30,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-02-06 00:00:00,2014-02-06 00:00:00,2014-02-06 00:00:00,S. BUYS WHOLESALER,Generic,300mg,Tablet,30,141,2682.45,19.02,0.63,"Aurobindo Unit III, India",Weight Captured Separately,Freight Included in Commodity Cost,3.32
69701,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2014-07-29 00:00:00,2014-07-29 00:00:00,2014-08-06 00:00:00,HETERO LABS LIMITED,Generic,300mg,Tablet,60,300,1650.0,5.5,0.09,Hetero Unit III Hyderabad IN,See ASN-26923 (ID#:13027),See ASN-26923 (ID#:13027),1.7
69767,108-VN-T30,Vietnam,PMO - US,Direct Drop,EXW,Air,2010-01-19 00:00:00,2010-01-19 00:00:00,2010-01-19 00:00:00,CIPLA LIMITED,Generic,150/200/30mg,Tablet - FDC,60,40400,248460.0,6.15,0.1,"Cipla, Goa, India",3919,12704,486.98
69783,106-HT-T30,Haiti,PMO - US,Direct Drop,FCA,Air,2014-09-26 00:00:00,2014-09-26 00:00:00,2014-10-06 00:00:00,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Generic,100/25mg,Tablet,60,1320,7840.8,5.94,0.1,ABBVIE Ludwigshafen Germany,See ASN-27824 (ID#:26961),See ASN-27824 (ID#:26961),8.06
69790,114-UG-T30,Uganda,PMO - US,Direct Drop,CIP,Air,2012-12-12 00:00:00,2012-12-12 00:00:00,2012-12-12 00:00:00,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Isentress,400mg,Tablet,60,774,42957.0,55.5,0.92,"MSD, Haarlem, NL",92,1114,53.14
